recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration
0,201,13661,176,137.8275,-62.76261,31.86417,1.80686,4.25701,3.38985,2.06493,-2.0166,-1.29721,3.9691,0.03578,-2.39751,0.03715
0,201,13662,177,137.96193,-62.68148,31.85921,1.80686,4.25701,3.30933,2.01304,-1.9987,-1.28702,3.87332,0.037,-2.37692,0.03814
0,201,13663,178,138.09249,-62.60259,31.84252,1.80686,4.25701,3.2296,1.9618,-1.98098,-1.27694,3.77857,0.03734,-2.35654,0.03963
0,201,13664,179,138.22025,-62.52426,31.82068,1.80686,4.25701,3.15052,1.91061,-1.96345,-1.26693,3.6844,0.0377,-2.33635,0.04126
0,201,13665,180,138.34481,-62.44767,31.80245,1.80686,4.25701,3.0721,1.85935,-1.94606,-1.25657,3.59075,0.03876,-2.3161,0.04236
0,201,13666,181,138.46663,-62.37244,31.77714,1.80686,4.25701,2.99417,1.80776,-1.92868,-1.24525,3.49735,0.04,-2.29535,0.04292
0,201,13667,182,138.58543,-62.30064,31.74748,1.80686,4.25701,2.91671,1.75643,-1.91111,-1.23251,3.40449,0.04108,-2.27368,0.04252
0,201,13668,183,138.70096,-62.23141,31.71878,1.80686,4.25701,2.83979,1.70563,-1.89314,-1.21826,3.31237,0.04215,-2.25088,0.04098
0,201,13669,184,138.81322,-62.16474,31.6926,1.80686,4.25701,2.76353,1.65562,-1.87466,-1.20262,3.22123,0.04312,-2.22692,0.03841
0,201,13670,185,138.92278,-62.1003,31.67082,1.80686,4.25701,2.68779,1.60657,-1.85554,-1.18587,3.13103,0.04387,-2.20183,0.03504
0,201,13671,186,139.02962,-62.03715,31.66604,1.80686,4.25701,2.61249,1.55826,-1.8355,-1.16821,3.04158,0.0452,-2.17551,0.03071
0,201,13672,187,139.1329,-61.97484,31.67531,1.80686,4.25701,2.5379,1.51028,-1.81434,-1.14948,2.9529,0.04735,-2.14767,0.02553
0,201,13673,188,139.23359,-61.91473,31.68793,1.80686,4.25701,2.4639,1.46281,-1.79188,-1.12939,2.86499,0.04953,-2.11801,0.01976
0,201,13674,189,139.33096,-61.85728,31.69787,1.80686,4.25701,2.3907,1.41621,-1.76794,-1.10783,2.77821,0.05121,-2.08632,0.01363
0,201,13675,190,139.42558,-61.80217,31.68865,1.80686,4.25701,2.31829,1.37073,-1.7424,-1.08498,2.69272,0.05143,-2.05258,0.00794
0,201,13676,191,139.51714,-61.74966,31.6666,1.80686,4.25701,2.24682,1.32674,-1.71513,-1.06125,2.60881,0.05031,-2.01691,0.00285
0,201,13677,192,139.60621,-61.69848,31.63841,1.80686,4.25701,2.17621,1.28412,-1.68596,-1.03715,2.52637,0.04827,-1.97943,-0.00138
0,201,13678,193,139.69249,-61.64791,31.60917,1.80686,4.25701,2.10654,1.24246,-1.65468,-1.01286,2.44522,0.04595,-1.94006,-0.00465
0,201,13679,194,139.7757,-61.59915,31.58216,1.80686,4.25701,2.038,1.20181,-1.6211,-0.98842,2.36557,0.04354,-1.89866,-0.00698
0,201,13680,195,139.85529,-61.55159,31.56221,1.80686,4.25701,1.97107,1.16203,-1.58531,-0.9638,2.28773,0.04157,-1.85527,-0.00856
0,201,13681,196,139.93166,-61.505,31.55826,1.80686,4.25701,1.90605,1.12288,-1.54766,-0.93875,2.21184,0.04074,-1.81009,-0.01008
0,201,13682,197,140.00555,-61.4599,31.5486,1.80686,4.25701,1.84298,1.08436,-1.50863,-0.91292,2.13794,0.0402,-1.76331,-0.01136
0,201,13683,198,140.07825,-61.41649,31.54402,1.80686,4.25701,1.78139,1.04656,-1.4684,-0.88596,2.06568,0.04002,-1.71492,-0.01315
0,201,13684,199,140.14768,-61.37603,31.55094,1.80686,4.25701,1.72167,1.01013,-1.42706,-0.85787,1.99572,0.04007,-1.66499,-0.01566
0,201,13685,200,140.21551,-61.33658,31.57344,1.80686,4.25701,1.66357,0.97492,-1.38471,-0.82883,1.92777,0.04043,-1.6137,-0.01889
0,201,13686,201,140.28059,-61.29827,31.57898,1.80686,4.25701,1.60731,0.94089,-1.34142,-0.7989,1.86201,0.04015,-1.56115,-0.02187
0,201,13687,202,140.34361,-61.26133,31.58191,1.80686,4.25701,1.55285,0.90807,-1.29729,-0.7681,1.79843,0.03968,-1.50742,-0.02507
0,201,13688,203,140.40491,-61.2256,31.57853,1.80686,4.25701,1.50007,0.87648,-1.25232,-0.73644,1.73693,0.03885,-1.45253,-0.02841
0,201,13689,204,140.46428,-61.19024,31.57131,1.80686,4.25701,1.44894,0.8458,-1.20638,-0.70373,1.67731,0.038,-1.39627,-0.03204
0,201,13690,205,140.5213,-61.15752,31.55372,1.80686,4.25701,1.39964,0.81664,-1.1594,-0.66991,1.62005,0.03653,-1.33855,-0.03585
0,201,13691,206,140.57671,-61.12703,31.51841,1.80686,4.25701,1.35208,0.7895,-1.11131,-0.63541,1.56534,0.0338,-1.27954,-0.03929
0,201,13692,207,140.62959,-61.09746,31.46765,1.80686,4.25701,1.30656,0.76433,-1.06209,-0.60087,1.51341,0.03012,-1.21956,-0.04193
0,201,13693,208,140.67978,-61.06897,31.41568,1.80686,4.25701,1.26351,0.74119,-1.01205,-0.56689,1.46463,0.02606,-1.15918,-0.04373
0,201,13694,209,140.728,-61.0402,31.37507,1.80686,4.25701,1.22305,0.71958,-0.96175,-0.5339,1.41886,0.02241,-1.09908,-0.04489
0,201,13695,210,140.77476,-61.01285,31.33783,1.80686,4.25701,1.18517,0.69969,-0.91175,-0.50216,1.37617,0.01878,-1.03991,-0.04528
0,201,13696,211,140.81987,-60.98605,31.31108,1.80686,4.25701,1.14992,0.68138,-0.86265,-0.47205,1.33654,0.01545,-0.98233,-0.045
0,201,13697,212,140.86354,-60.9597,31.30677,1.80686,4.25701,1.11728,0.66449,-0.8151,-0.44383,1.29988,0.01283,-0.92704,-0.04434
0,201,13698,213,140.90661,-60.9333,31.30589,1.80686,4.25701,1.08694,0.64865,-0.76961,-0.41756,1.26573,0.01057,-0.87453,-0.04313
0,201,13699,214,140.94957,-60.90751,31.30513,1.80686,4.25701,1.05837,0.6338,-0.72636,-0.39317,1.23361,0.0084,-0.8249,-0.04148
0,201,13700,215,140.99205,-60.88158,31.31896,1.80686,4.25701,1.03125,0.61956,-0.68519,-0.37045,1.20303,0.00676,-0.77791,-0.03969
0,201,13701,216,141.03261,-60.85635,31.32896,1.80686,4.25701,1.00582,0.60594,-0.64597,-0.34907,1.17423,0.00539,-0.73328,-0.03769
0,201,13702,217,141.07305,-60.83171,31.32947,1.80686,4.25701,0.98168,0.5929,-0.60859,-0.32876,1.14682,0.00399,-0.69079,-0.03562
0,201,13703,218,141.11213,-60.80741,31.32971,1.80686,4.25701,0.95891,0.58033,-0.57284,-0.30919,1.12084,0.00289,-0.65008,-0.03375
0,201,13704,219,141.14967,-60.7835,31.33374,1.80686,4.25701,0.93772,0.56816,-0.53875,-0.29001,1.09641,0.00234,-0.61099,-0.03245
0,201,13705,220,141.18632,-60.76155,31.32704,1.80686,4.25701,0.91806,0.55699,-0.50646,-0.27115,1.07381,0.00154,-0.5736,-0.0317
0,201,13706,221,141.22324,-60.74083,31.3167,1.80686,4.25701,0.89945,0.5471,-0.47594,-0.25298,1.05277,0.00011,-0.53809,-0.03125
0,201,13707,222,141.25929,-60.72012,31.29827,1.80686,4.25701,0.88188,0.53833,-0.44697,-0.23597,1.0332,-0.00186,-0.50451,-0.03057
0,201,13708,223,141.29341,-60.70007,31.28745,1.80686,4.25701,0.86579,0.53076,-0.41964,-0.22056,1.01552,-0.00394,-0.47315,-0.02945
0,201,13709,224,141.32738,-60.67963,31.28589,1.80686,4.25701,0.85092,0.52405,-0.39415,-0.20714,0.99933,-0.00595,-0.44441,-0.02767
0,201,13710,225,141.36148,-60.65861,31.29536,1.80686,4.25701,0.83692,0.51778,-0.37051,-0.19578,0.98411,-0.00771,-0.4183,-0.02517
0,201,13711,226,141.39457,-60.63767,31.31311,1.80686,4.25701,0.8239,0.51182,-0.34866,-0.18637,0.96989,-0.00907,-0.39473,-0.02198
0,201,13712,227,141.42689,-60.61664,31.33848,1.80686,4.25701,0.8119,0.50595,-0.32867,-0.17869,0.95659,-0.00987,-0.37366,-0.01832
0,201,13713,228,141.45909,-60.59604,31.35767,1.80686,4.25701,0.8007,0.50018,-0.31064,-0.17249,0.94403,-0.01046,-0.35502,-0.01435
0,201,13714,229,141.49136,-60.57571,31.37094,1.80686,4.25701,0.79003,0.49448,-0.29445,-0.16759,0.93196,-0.01092,-0.33865,-0.0102
0,201,13715,230,141.52388,-60.55551,31.38235,1.80686,4.25701,0.77955,0.48876,-0.27979,-0.16377,0.92003,-0.01131,-0.32414,-0.00589
0,201,13716,231,141.55569,-60.53498,31.39219,1.80686,4.25701,0.76931,0.48274,-0.26626,-0.1607,0.90815,-0.01135,-0.31099,-0.00151
0,201,13717,232,141.58738,-60.51473,31.40013,1.80686,4.25701,0.75916,0.47641,-0.25344,-0.15796,0.89619,-0.01112,-0.29862,0.00278
0,201,13718,233,141.61836,-60.49504,31.39843,1.80686,4.25701,0.74919,0.4699,-0.24096,-0.15516,0.88429,-0.01077,-0.28652,0.0069
0,201,13719,234,141.64874,-60.4758,31.39495,1.80686,4.25701,0.73948,0.46326,-0.22854,-0.15205,0.87255,-0.01022,-0.27429,0.01074
0,201,13720,235,141.67861,-60.45693,31.38822,1.80686,4.25701,0.73008,0.45657,-0.21595,-0.14843,0.86103,-0.0095,-0.26165,0.01423
0,201,13721,236,141.70803,-60.43834,31.38533,1.80686,4.25701,0.72103,0.44984,-0.20302,-0.1441,0.8498,-0.00852,-0.24836,0.01729
0,201,13722,237,141.73704,-60.41999,31.38607,1.80686,4.25701,0.71236,0.4431,-0.18961,-0.13889,0.83889,-0.00727,-0.2342,0.01982
0,201,13723,238,141.76609,-60.40254,31.38362,1.80686,4.25701,0.70394,0.43663,-0.17551,-0.13273,0.82834,-0.00616,-0.21895,0.02192
0,201,13724,239,141.79476,-60.38524,31.38357,1.80686,4.25701,0.69583,0.43043,-0.16045,-0.12568,0.81819,-0.0051,-0.20242,0.02373
0,201,13725,240,141.82306,-60.3681,31.3829,1.80686,4.25701,0.68809,0.42451,-0.14418,-0.11772,0.80849,-0.00408,-0.18439,0.02542
0,201,13726,241,141.85097,-60.3511,31.37868,1.80686,4.25701,0.68079,0.41886,-0.12648,-0.10885,0.79931,-0.00312,-0.16466,0.02708
0,201,13727,242,141.87846,-60.33426,31.36227,1.80686,4.25701,0.67405,0.41349,-0.10717,-0.099,0.79077,-0.00227,-0.14304,0.02876
0,201,13728,243,141.90592,-60.31831,31.34387,1.80686,4.25701,0.66786,0.40872,-0.08608,-0.08824,0.783,-0.00167,-0.11942,0.03059
0,201,13729,244,141.93287,-60.30257,31.33147,1.80686,4.25701,0.66239,0.4046,-0.06301,-0.07678,0.77618,-0.00116,-0.09375,0.03282
0,201,13730,245,141.9588,-60.28636,31.34022,1.80686,4.25701,0.65804,0.4009,-0.03802,-0.06471,0.77055,-0.00014,-0.06613,0.03549
0,201,13731,246,141.98404,-60.27046,31.34959,1.80686,4.25701,0.65512,0.39772,-0.01142,-0.05203,0.76639,0.00118,-0.03682,0.03849
0,201,13732,247,142.00919,-60.25448,31.37007,1.80686,4.25701,0.65368,0.39499,0.01638,-0.03873,0.76374,0.00303,-0.00618,0.04159
0,201,13733,248,142.03413,-60.23846,31.40222,1.80686,4.25701,0.65384,0.3927,0.04491,-0.02473,0.76268,0.00549,0.02545,0.04451
0,201,13734,249,142.05944,-60.22203,31.43946,1.80686,4.25701,0.65549,0.39068,0.07377,-0.00985,0.76303,0.00858,0.0578,0.04689
0,201,13735,250,142.08501,-60.20521,31.48835,1.80686,4.25701,0.65857,0.38876,0.10264,0.0063,0.76466,0.01247,0.09082,0.04823
0,201,13736,251,142.11159,-60.18948,31.53876,1.80686,4.25701,0.66276,0.38743,0.13139,0.02402,0.76751,0.01647,0.12455,0.04826
0,201,13737,252,142.13867,-60.17417,31.57765,1.80686,4.25701,0.6679,0.38688,0.16017,0.04327,0.7716,0.02015,0.15911,0.04701
0,201,13738,253,142.16578,-60.15861,31.61099,1.80686,4.25701,0.67409,0.38709,0.1891,0.06405,0.77697,0.02367,0.19462,0.04458
0,201,13739,254,142.19285,-60.14288,31.63546,1.80686,4.25701,0.68146,0.38805,0.21825,0.08638,0.78373,0.02705,0.23112,0.04093
0,201,13740,255,142.22028,-60.12774,31.64722,1.80686,4.25701,0.68999,0.39008,0.24759,0.11023,0.79206,0.02996,0.2686,0.03607
0,201,13741,256,142.24762,-60.11252,31.65028,1.80686,4.25701,0.69988,0.39326,0.27703,0.13541,0.80214,0.03248,0.30688,0.0301
0,201,13742,257,142.27483,-60.0973,31.64553,1.80686,4.25701,0.71135,0.39769,0.30629,0.16169,0.81423,0.03466,0.34558,0.02305
0,201,13743,258,142.30262,-60.08169,31.63878,1.80686,4.25701,0.72435,0.40334,0.33498,0.18888,0.82827,0.03658,0.38427,0.01491
0,201,13744,259,142.33071,-60.06688,31.6242,1.80686,4.25701,0.73897,0.41067,0.36269,0.21659,0.84457,0.03778,0.42239,0.00575
0,201,13745,260,142.36055,-60.05208,31.60522,1.80686,4.25701,0.75469,0.41983,0.38918,0.24416,0.86277,0.03795,0.45941,-0.00399
0,201,13746,261,142.39139,-60.03587,31.59487,1.80686,4.25701,0.77134,0.4304,0.41452,0.27108,0.8825,0.03751,0.4951,-0.01373
0,201,13747,262,142.42377,-60.01899,31.59342,1.80686,4.25701,0.78852,0.44227,0.43902,0.29708,0.90336,0.03637,0.52959,-0.02305
0,201,13748,263,142.45646,-60.00227,31.60622,1.80686,4.25701,0.80637,0.45567,0.46307,0.32181,0.92557,0.03452,0.56304,-0.03139
0,201,13749,264,142.49039,-59.98526,31.61899,1.80686,4.25701,0.82465,0.47064,0.48711,0.34474,0.94898,0.03156,0.59554,-0.03819
0,201,13750,265,142.52424,-59.96688,31.63782,1.80686,4.25701,0.84371,0.48682,0.51147,0.36542,0.97368,0.0281,0.62714,-0.04282
0,201,13751,266,142.55829,-59.94703,31.65695,1.80686,4.25701,0.86378,0.50379,0.53625,0.38373,0.99967,0.02451,0.65785,-0.0452
0,201,13752,267,142.59306,-59.92595,31.66547,1.80686,4.25701,0.88493,0.52125,0.56136,0.39981,1.02683,0.0209,0.68768,-0.0456
0,201,13753,268,142.62994,-59.9035,31.65301,1.80686,4.25701,0.90668,0.53884,0.58698,0.41404,1.05457,0.01712,0.71694,-0.04442
0,201,13754,269,142.6679,-59.88031,31.62949,1.80686,4.25701,0.92895,0.55647,0.61356,0.42694,1.08279,0.01335,0.74632,-0.04175
0,201,13755,270,142.70674,-59.85653,31.59224,1.80686,4.25701,0.95182,0.57415,0.64158,0.439,1.11154,0.00957,0.77647,-0.03783
0,201,13756,271,142.7461,-59.83208,31.56542,1.80686,4.25701,0.97549,0.59186,0.67143,0.45068,1.14098,0.00635,0.80801,-0.03252
0,201,13757,272,142.78582,-59.80703,31.55601,1.80686,4.25701,1.00029,0.60963,0.70331,0.46242,1.17141,0.004,0.84131,-0.02598
0,201,13758,273,142.82649,-59.78099,31.54823,1.80686,4.25701,1.02633,0.62735,0.73726,0.47468,1.20288,0.00237,0.87665,-0.01877
0,201,13759,274,142.8673,-59.75439,31.54337,1.80686,4.25701,1.05406,0.64511,0.77313,0.48793,1.2358,0.00163,0.91416,-0.01138
0,201,13760,275,142.90892,-59.72676,31.54438,1.80686,4.25701,1.08369,0.66283,0.81054,0.50269,1.27033,0.00205,0.95376,-0.00437
0,201,13761,276,142.9522,-59.69949,31.55808,1.80686,4.25701,1.1151,0.681,0.8491,0.51933,1.3066,0.00332,0.99532,0.00186
0,201,13762,277,142.99679,-59.67174,31.57864,1.80686,4.25701,1.14834,0.6998,0.88852,0.53792,1.34475,0.00517,1.03864,0.00703
0,201,13763,278,143.0431,-59.64226,31.60401,1.80686,4.25701,1.18328,0.71891,0.92861,0.5587,1.38453,0.0078,1.08367,0.0108
0,201,13764,279,143.09106,-59.61201,31.61952,1.80686,4.25701,1.21987,0.73844,0.96928,0.58209,1.42593,0.01073,1.13056,0.01249
0,201,13765,280,143.14026,-59.58119,31.62811,1.80686,4.25701,1.25824,0.75858,1.01042,0.60846,1.46916,0.01392,1.17942,0.01179
0,201,13766,281,143.19105,-59.54954,31.63003,1.80686,4.25701,1.29839,0.77945,1.0519,0.63814,1.51428,0.01726,1.2303,0.00831
0,201,13767,282,143.24432,-59.51745,31.62468,1.80686,4.25701,1.34,0.80134,1.09374,0.67137,1.5612,0.02029,1.28336,0.00183
0,201,13768,283,143.29947,-59.4843,31.60994,1.80686,4.25701,1.38302,0.82434,1.13618,0.70835,1.60989,0.02285,1.33888,-0.00774
0,201,13769,284,143.35641,-59.45011,31.59544,1.80686,4.25701,1.42745,0.84856,1.1795,0.74931,1.66043,0.0251,1.39723,-0.02028
0,201,13770,285,143.41373,-59.41572,31.57774,1.80686,4.25701,1.4739,0.87447,1.22368,0.79436,1.71358,0.02683,1.45846,-0.03595
0,201,13771,286,143.47293,-59.38019,31.55614,1.80686,4.25701,1.52242,0.90222,1.26845,0.84345,1.76946,0.02793,1.52229,-0.05491
0,201,13772,287,143.53416,-59.34341,31.5303,1.80686,4.25701,1.57299,0.93193,1.31352,0.89657,1.82811,0.02825,1.58846,-0.07731
0,201,13773,288,143.59653,-59.30489,31.51731,1.80686,4.25701,1.62601,0.96355,1.35842,0.95383,1.88985,0.0286,1.65665,-0.103
0,201,13774,289,143.66079,-59.2651,31.52137,1.80686,4.25701,1.68158,0.99727,1.40247,1.01542,1.95484,0.02904,1.72641,-0.13235
0,201,13775,290,143.72593,-59.22454,31.5301,1.80686,4.25701,1.7402,1.03351,1.44465,1.08142,2.02376,0.0291,1.79689,-0.16629
0,201,13776,291,143.7936,-59.18311,31.5293,1.80686,4.25701,1.80175,1.0727,1.48369,1.15164,2.09671,0.02786,1.86688,-0.20575
0,201,13777,292,143.86439,-59.14034,31.52968,1.80686,4.25701,1.86584,1.11512,1.51846,1.22571,2.17353,0.02523,1.93527,-0.25069
0,201,13778,293,143.93764,-59.09657,31.53452,1.80686,4.25701,1.93237,1.16123,1.54797,1.30307,2.25435,0.02091,2.0009,-0.30103
0,201,13779,294,144.01376,-59.05046,31.5431,1.80686,4.25701,2.00105,1.21099,1.57121,1.38306,2.3389,0.01476,2.0626,-0.35675
0,201,13780,295,144.09275,-59.00288,31.56508,1.80686,4.25701,2.07157,1.26474,1.58724,1.46502,2.42712,0.00678,2.11929,-0.4174
0,201,13781,296,144.17386,-58.95316,31.61683,1.80686,4.25701,2.14395,1.32258,1.59497,1.54816,2.51907,-0.00234,2.16984,-0.48223
0,201,13782,297,144.25833,-58.90037,31.6774,1.80686,4.25701,2.21766,1.38429,1.59331,1.63178,2.61421,-0.01348,2.21285,-0.55197
0,201,13783,298,144.34653,-58.84506,31.74886,1.80686,4.25701,2.29202,1.44988,1.58138,1.71535,2.71197,-0.02687,2.24736,-0.62655
0,201,13784,299,144.43784,-58.78731,31.8377,1.80686,4.25701,2.36655,1.51947,1.5585,1.79827,2.81204,-0.04247,2.27263,-0.70558
0,201,13785,300,144.5325,-58.72669,31.94492,1.80686,4.25701,2.44067,1.59301,1.52409,1.8799,2.91392,-0.06039,2.28794,-0.7888
0,201,13786,301,144.63087,-58.6626,32.07558,1.80686,4.25701,2.5136,1.67027,1.47781,1.95969,3.01687,-0.08049,2.29289,-0.87577
0,201,13787,302,144.73394,-58.595,32.25044,1.80686,4.25701,2.58415,1.75104,1.41983,2.03726,3.11987,-0.10194,2.2879,-0.96531
0,201,13788,303,144.84068,-58.52501,32.4661,1.80686,4.25701,2.65148,1.83558,1.35086,2.11211,3.22241,-0.12538,2.27352,-1.05687
0,201,13789,304,144.95038,-58.45054,32.71072,1.80686,4.25701,2.71502,1.92337,1.27187,2.18379,3.32383,-0.15115,2.25028,-1.15014
0,201,13790,305,145.06261,-58.37121,32.9786,1.80686,4.25701,2.77436,2.01377,1.18389,2.25229,3.42349,-0.17914,2.21911,-1.24496
0,201,13791,306,145.176,-58.28799,33.29707,1.80686,4.25701,2.8296,2.10656,1.08774,2.31791,3.52154,-0.20735,2.18166,-1.34025
0,201,13792,307,145.29189,-58.20112,33.67229,1.80686,4.25701,2.88025,2.20168,0.98407,2.38098,3.61771,-0.23535,2.13909,-1.4359
0,201,13793,308,145.4101,-58.10961,34.10914,1.80686,4.25701,2.92587,2.2987,0.87371,2.44197,3.71158,-0.26251,2.09279,-1.53193
0,201,13794,309,145.53006,-58.01465,34.59429,1.80686,4.25701,2.96619,2.39774,0.75753,2.50138,3.80309,-0.28971,2.04378,-1.62902
0,201,13795,310,145.65185,-57.91666,35.12568,1.80686,4.25701,3.00085,2.49912,0.63649,2.55944,3.89229,-0.31741,1.99321,-1.72713
0,201,13796,311,145.77451,-57.8156,35.7177,1.80686,4.25701,3.02981,2.60321,0.51152,2.61599,3.97965,-0.34478,1.94249,-1.82531
0,201,13797,312,145.89724,-57.71109,36.3593,1.80686,4.25701,3.05333,2.71025,0.38326,2.67048,4.06566,-0.37245,1.89183,-1.92336
0,201,13798,313,146.021,-57.60267,37.04715,1.80686,4.25701,3.07119,2.82031,0.25221,2.72215,4.1504,-0.4007,1.84132,-2.02071
0,201,13799,314,146.14475,-57.48793,37.78969,1.80686,4.25701,3.08353,2.93254,0.11877,2.77053,4.23377,-0.42801,1.79154,-2.11667
0,201,13800,315,146.26916,-57.3683,38.58953,1.80686,4.25701,3.09014,3.04666,-0.01672,2.81558,4.31568,-0.45394,1.74311,-2.21118
0,201,13801,316,146.39416,-57.24428,39.44989,1.80686,4.25701,3.09077,3.16263,-0.15379,2.85731,4.39617,-0.47824,1.6968,-2.30408
0,201,13802,317,146.51984,-57.11604,40.37071,1.80686,4.25701,3.08504,3.28048,-0.29172,2.8956,4.47527,-0.50102,1.65332,-2.39502
0,201,13803,318,146.64479,-56.98268,41.32466,1.80686,4.25701,3.07309,3.39993,-0.42972,2.93029,4.55289,-0.52405,1.61223,-2.48434
0,201,13804,319,146.76954,-56.84474,42.33311,1.80686,4.25701,3.05475,3.52094,-0.567,2.96127,4.62934,-0.54564,1.57508,-2.57094
0,201,13805,320,146.89265,-56.70147,43.393,1.80686,4.25701,3.03036,3.64316,-0.70286,2.98847,4.70488,-0.56547,1.54233,-2.65446
0,201,13806,321,147.0149,-56.55385,44.48288,1.80686,4.25701,2.99991,3.76666,-0.83669,3.0118,4.7796,-0.58534,1.51341,-2.73506
0,201,13807,322,147.13595,-56.40162,45.61519,1.80686,4.25701,2.96341,3.89143,-0.96783,3.031,4.85387,-0.60413,1.48915,-2.81177
0,201,13808,323,147.25569,-56.24389,46.79318,1.80686,4.25701,2.92087,4.01712,-1.09555,3.04582,4.92775,-0.62127,1.47001,-2.88381
0,201,13809,324,147.37252,-56.08161,48.02144,1.80686,4.25701,2.87288,4.14373,-1.21927,3.05603,5.00196,-0.63586,1.45633,-2.95044
0,201,13810,325,147.487,-55.91356,49.28725,1.80686,4.25701,2.81972,4.27081,-1.33871,3.06144,5.07644,-0.6484,1.44734,-3.0116
0,201,13811,326,147.59987,-55.74049,50.58905,1.80686,4.25701,2.76132,4.3982,-1.45353,3.06195,5.1512,-0.65889,1.44289,-3.06698
0,201,13812,327,147.71035,-55.5623,51.92323,1.80686,4.25701,2.69786,4.52567,-1.56327,3.05751,5.22636,-0.66735,1.44273,-3.1162
0,201,13813,328,147.81807,-55.37917,53.29915,1.80686,4.25701,2.62958,4.65311,-1.66747,3.048,5.30224,-0.67256,1.44725,-3.15852
0,201,13814,329,147.92351,-55.19097,54.70565,1.80686,4.25701,2.5565,4.78031,-1.7656,3.03328,5.37875,-0.67536,1.45562,-3.19364
0,201,13815,330,148.02618,-54.99782,56.13799,1.80686,4.25701,2.47876,4.90712,-1.85699,3.01319,5.45593,-0.6759,1.46739,-3.22094
0,201,13816,331,148.12626,-54.79976,57.57968,1.80686,4.25701,2.3964,5.03338,-1.94078,2.98749,5.53364,-0.67563,1.48134,-3.23996
0,201,13817,332,148.22231,-54.59701,59.01631,1.80686,4.25701,2.30999,5.15899,-2.01615,2.95586,5.61205,-0.67543,1.4962,-3.25013
0,201,13818,333,148.31334,-54.38898,60.4485,1.80686,4.25701,2.22047,5.28363,-2.08269,2.91798,5.69144,-0.67429,1.51119,-3.25092
0,201,13819,334,148.3994,-54.17531,61.8606,1.80686,4.25701,2.12873,5.40675,-2.14057,2.87369,5.77163,-0.6728,1.5245,-3.24285
0,201,13820,335,148.48112,-53.95663,63.2506,1.80686,4.25701,2.03535,5.52806,-2.19036,2.82303,5.85255,-0.67058,1.53506,-3.22657
0,201,13821,336,148.55909,-53.73319,64.63486,1.80686,4.25701,1.94066,5.64731,-2.23274,2.76602,5.93424,-0.66565,1.54289,-3.20241
0,201,13822,337,148.63306,-53.50542,66.00004,1.80686,4.25701,1.84503,5.76442,-2.26841,2.7026,6.0165,-0.65908,1.54631,-3.17155
0,201,13823,338,148.70357,-53.27234,67.35873,1.80686,4.25701,1.74856,5.87886,-2.29806,2.63279,6.09892,-0.64932,1.54523,-3.13448
0,201,13824,339,148.77102,-53.03464,68.69229,1.80686,4.25701,1.65117,5.99032,-2.3221,2.55673,6.18083,-0.63845,1.53816,-3.09243
0,201,13825,340,148.83538,-52.79048,69.98481,1.80686,4.25701,1.55274,6.09775,-2.34064,2.47502,6.26091,-0.62812,1.52441,-3.04639
0,201,13826,341,148.89646,-52.54238,71.24243,1.80686,4.25701,1.45323,6.20102,-2.35346,2.3886,6.33898,-0.61798,1.50494,-2.99656
0,201,13827,342,148.95278,-52.2914,72.45634,1.80686,4.25701,1.35319,6.30042,-2.3604,2.29811,6.41527,-0.6089,1.47971,-2.94333
0,201,13828,343,149.00536,-52.03702,73.6288,1.80686,4.25701,1.25273,6.396,-2.36135,2.20386,6.48977,-0.60083,1.44894,-2.88679
0,201,13829,344,149.05327,-51.778,74.76338,1.80686,4.25701,1.15235,6.48723,-2.35633,2.10625,6.56204,-0.59304,1.41295,-2.82703
0,201,13830,345,149.09663,-51.51573,75.87537,1.80686,4.25701,1.05252,6.57413,-2.34555,2.00577,6.63222,-0.5836,1.37274,-2.76411
0,201,13831,346,149.13562,-51.24971,76.98887,1.80686,4.25701,0.95361,6.65642,-2.32943,1.90294,6.70022,-0.5695,1.32964,-2.69806
0,201,13832,347,149.17093,-50.98039,78.08672,1.80686,4.25701,0.85573,6.73399,-2.30843,1.79836,6.7656,-0.55281,1.28309,-2.62994
0,201,13833,348,149.20243,-50.70812,79.17981,1.80686,4.25701,0.75905,6.80678,-2.2829,1.69262,6.82826,-0.53227,1.23396,-2.56006
0,201,13834,349,149.23269,-50.43361,80.25227,1.80686,4.25701,0.6627,6.87499,-2.25268,1.5862,6.88794,-0.51088,1.18189,-2.48871
0,201,13835,350,149.25791,-50.15628,81.30911,1.80686,4.25701,0.56735,6.93853,-2.21732,1.47948,6.94459,-0.4876,1.12745,-2.41542
0,201,13836,351,149.27886,-49.87652,82.3381,1.80686,4.25701,0.4734,6.99737,-2.17672,1.37289,6.99802,-0.46376,1.07041,-2.34033
0,201,13837,352,149.29521,-49.59313,83.34389,1.80686,4.25701,0.38142,7.05099,-2.13103,1.26711,7.04768,-0.43843,1.01156,-2.26353
0,201,13838,353,149.30681,-49.30719,84.32691,1.80686,4.25701,0.29204,7.09923,-2.08081,1.1632,7.09333,-0.41117,0.95181,-2.1856
0,201,13839,354,149.31607,-49.01886,85.26053,1.80686,4.25701,0.20497,7.14194,-2.02661,1.06242,7.13446,-0.38583,0.89134,-2.10746
